,X Coordinate,Y Coordinate,Stress Rating,Timestamp,Element,Subject Number,Temperature (C),Temperature (F)
1840,30.626810000000003,-96.35531,4.0,1622771231700,"['Crosswalk and pedestrian light missing', 'Tree missing', 'Abandoned vehicle']",S50,21.1,70.0
1841,30.628020000000003,-96.35742,2.0,1621464300900,"['High speed of traffic', 'Poor walking surface']",S51,22.8,73.0
1842,30.619950000000003,-96.34731000000001,2.0,1621528052400,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'Abandoned vehicle', 'Blocked sidewalk']",S51,23.9,75.0
1843,30.62131,-96.34867000000001,1.0,1621531665300,"['Lack of crosswalk', 'Lack of crosswalk']",S51,25.0,77.0
1844,30.649050000000003,-96.36519000000001,2.0,1622736923700,['Traffic light not working'],S51,27.2,81.0
1845,30.62338,-96.3298,2.0,1622742538500,"['Lack of street lights', 'No sidewalk']",S51,27.2,81.0
1846,30.652770000000004,-96.29923000000001,2.0,1622744109900,['Crosswalk and pedestrian light missing'],S51,28.3,83.0
1847,30.618280000000002,-96.34528,1.0,1622747160000,['Unattended dogs'],S51,28.3,83.0
1848,30.628590000000003,-96.34691000000001,3.0,1623193322400,"['Crosswalk and pedestrian light missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S60,31.1,88.0
1849,30.62422,-96.34749000000001,5.0,1623192919200,"['Poor walking surface', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'Crosswalk and pedestrian light missing', 'High speed of traffic', 'One way road with two way traffic and a culvert on side.']",S60,31.1,88.0
1850,30.618540000000003,-96.33573000000001,1.0,1623194332500,"['Crosswalk and pedestrian light missing', 'Steep sidewalk slope']",S60,31.1,88.0
1851,30.606610000000003,-96.34848000000001,3.0,1623212553000,['construction'],S60,27.2,81.0
1852,30.613390000000003,-96.35063000000001,2.0,1623291589800,"[""american flags on hanging in people's driveways"", 'poor road conditions']",S60,29.4,85.0
1853,29.722620000000003,-95.79989,2.0,1623291201000,['really LARGE ant hill. like; it was at least a foot long.'],S60,28.0,82.0
1854,29.723070000000003,-95.79999000000001,3.0,1623291103800,['Weather condition'],S60,28.0,82.0
1855,30.63407,-96.3306,1.0,1623368291700,"['Steep sidewalk slope', 'No sidewalk']",S60,34.4,94.0
1856,30.621550000000003,-96.34202,2.0,1623806262000,['poor road conditions'],S60,33.3,92.0
1857,30.514380000000003,-96.20817000000001,2.0,1624069467000,['political signs'],S60,29.4,85.0
1858,30.628700000000002,-96.32617,3.0,1624324344900,['poor road conditions'],S60,29.4,85.0
1859,30.624270000000003,-96.32853000000001,3.0,1624324434600,['poor road conditions'],S60,29.4,85.0
1860,30.619570000000003,-96.34585000000001,1.0,1622751144300,"['Loud truck noise.', 'Blocked sidewalk']",S59,26.7,80.0
1861,30.617400000000004,-96.34463000000001,2.0,1622751464400,"['loud truck noise.', 'Lack of street lights']",S59,26.7,80.0
1862,30.61877,-96.34671,2.0,1622754391800,"['construction', 'High speed of traffic']",S59,24.4,76.0
1863,30.619110000000003,-96.34654,,1622755538400,[],S59,24.4,76.0
1864,30.607860000000002,-96.308,3.0,1622834805300,"['Weather condition', 'Poor walking surface', 'No sidewalk', 'many confusing roads']",S59,27.2,81.0
1865,30.619950000000003,-96.35116000000001,2.0,1622841274800,['No sidewalk'],S59,26.1,79.0
1866,30.61691,-96.34405000000001,1.0,1622842365600,"['High speed of traffic', 'Weather condition']",S59,26.1,79.0
1867,30.600500000000004,-96.30155,1.0,1622908444800,"['lots of potholes', 'heavy traffic']",S59,25.6,78.0
1868,30.62599,-96.33746000000001,1.0,1622910030900,"['Crosswalk and pedestrian light missing', 'No sidewalk', 'Lack of crosswalk', 'cross traffic; poor visibility', 'Poor walking surface']",S59,27.2,81.0
1869,30.625410000000002,-96.34883,3.0,1622909964600,"['No sidewalk', 'Lack of crosswalk', 'Crosswalk and pedestrian light missing', 'Litter (dumping, broken glass weeds, graffiti)']",S59,27.2,81.0
1870,30.627150000000004,-96.35101,3.0,1622910011400,"['No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S59,27.2,81.0
1871,30.616390000000003,-96.34490000000001,1.0,1622915406600,['Blocked sidewalk'],S59,28.3,83.0
1872,30.62158,-96.3499,2.0,1622916438000,"['Litter (dumping, broken glass weeds, graffiti)']",S59,28.9,84.0
1873,30.640230000000003,-96.35874000000001,1.0,1623074655600,['many roads'],S59,27.8,82.0
1874,30.62271,-96.34099,1.0,1623081717000,"['Blocked sidewalk', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S59,30.6,87.0
1875,30.617220000000003,-96.34442000000001,1.0,1623082627500,['Weather condition'],S59,30.6,87.0
1876,30.618940000000002,-96.33923000000001,2.0,1623169715400,"['High speed of traffic', 'Blocked sidewalk', 'No sidewalk', 'fast vehicles']",S59,30.0,86.0
1877,30.627050000000004,-96.35340000000001,5.0,1623169476000,"['Blocked sidewalk', 'No sidewalk', 'High speed of traffic']",S59,30.0,86.0
1878,30.629580000000004,-96.35459,3.0,1623169652400,['other pedestrians on narrow sidewalk'],S59,30.0,86.0
1879,30.633470000000003,-96.35326,4.0,1623169866600,"['Crosswalk and pedestrian light missing', 'High speed of traffic', 'poor view of approaching high speed traffic']",S59,30.0,86.0
1880,30.618180000000002,-96.3452,1.0,1623173671800,"['Crosswalk and pedestrian light missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Lack of street lights', 'Poor walking surface']",S59,31.7,89.0
1881,30.629070000000002,-96.35329,4.0,1623171592800,"['No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)']",S59,30.0,86.0
1882,30.619390000000003,-96.34798,3.0,1623172953600,"['Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S59,31.7,89.0
1883,30.62122,-96.34266000000001,1.0,1623268852800,['Blocked sidewalk'],S59,33.3,92.0
1884,30.615470000000002,-96.34155000000001,1.0,1623355308600,"['judging whether I would get through traffic light', 'Steep sidewalk slope']",S59,33.3,92.0
1885,30.61428,-96.34091000000001,1.0,1623357732900,"['backing into my driveway', 'Blocked sidewalk']",S59,33.3,92.0
1886,30.597160000000002,-96.2968,2.0,1623359693400,['would light change?'],S59,34.4,94.0
1887,30.619450000000004,-96.34823,3.0,1623441682200,"['Crosswalk and pedestrian light missing', 'High speed of traffic', 'Unattended dogs']",S59,33.3,92.0
1888,30.618520000000004,-96.34672,1.0,1623441890700,"['No sidewalk', 'Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S59,33.3,92.0
1889,30.618040000000004,-96.34774,1.0,1623698946000,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S59,33.9,93.0
1890,30.61802,-96.34906000000001,1.0,1623779248800,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S59,33.9,93.0
1891,30.620150000000002,-96.34335,1.0,1623781059900,['High speed of traffic'],S59,35.0,95.0
1892,30.618340000000003,-96.34152,1.0,1623781528800,['Weather condition'],S59,35.0,95.0
1893,30.618440000000003,-96.34032,1.0,1623782274600,"['Poor walking surface', 'Lack of crosswalk', 'Weather condition']",S59,35.0,95.0
1894,30.617970000000003,-96.34087000000001,1.0,1623786198600,['Weather condition'],S59,35.0,95.0
1895,30.617770000000004,-96.34710000000001,1.0,1623877426200,"['No sidewalk', 'Poor walking surface', 'Blocked sidewalk']",S59,34.4,94.0
1896,30.619090000000003,-96.34995,2.0,1623961326600,"['No sidewalk', 'Weather condition']",S59,35.0,95.0
1897,30.621540000000003,-96.34523,1.0,1624037668800,['Blocked sidewalk'],S59,31.7,89.0
1898,30.616550000000004,-96.34325000000001,1.0,1624038417900,['Weather condition'],S59,31.7,89.0
1899,30.617620000000002,-96.34869,1.0,1624302163200,['Weather condition'],S59,30.6,87.0
1900,30.62111,-96.34268,2.0,1622768114400,"['Rowdy people', 'No sidewalk', 'Lack of crosswalk']",S58,21.7,71.0
1901,30.620500000000003,-96.34277,2.0,1622770884000,"['Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'Lack of crosswalk']",S58,21.1,70.0
1902,30.62205,-96.34953,2.0,1622774317500,['High speed of traffic'],S58,21.1,70.0
1903,30.615070000000003,-96.34268,2.0,1622812914600,['late for the bus'],S58,21.7,71.0
1904,30.6201,-96.34290000000001,4.0,1622828898600,"['Poor walking surface', 'Blocked sidewalk']",S58,25.0,77.0
1905,30.619870000000002,-96.33862,2.0,1622828785200,['Rowdy people'],S58,25.0,77.0
1906,30.622850000000003,-96.3409,3.0,1622905890000,"['High speed of traffic', 'I was corssing the sidewalk on a busy street']",S58,25.6,78.0
1907,30.633260000000003,-96.3675,2.0,1622921394000,"['High speed of traffic', 'corssing busy street with a pedestrian crossing', 'No sidewalk', 'Lack of crosswalk']",S58,28.9,84.0
1908,30.621520000000004,-96.33917000000001,2.0,1622922204000,"['Poor walking surface', 'Blocked sidewalk']",S58,28.9,84.0
1909,30.622750000000003,-96.34077,3.0,1622925427200,"['High speed of traffic', 'Rowdy people', 'corssing the street on a pedestrian crossing']",S58,28.3,83.0
1910,30.621340000000004,-96.34139,1.0,1622925383100,['Lack of crosswalk'],S58,28.3,83.0
1911,30.63059,-96.38037000000001,1.0,1622929984200,"['Crosswalk and pedestrian light missing', 'High speed of traffic']",S58,24.4,76.0
1912,30.623200000000004,-96.34117,2.0,1622930265000,['Blocked sidewalk'],S58,24.4,76.0
1913,30.63341,-96.36742000000001,2.0,1622931313500,"['someone with a big dog was corssing me on the sidewalk with my little dog', 'No sidewalk', 'Lack of crosswalk']",S58,23.9,75.0
1914,30.624520000000004,-96.33182000000001,3.0,1622939558400,['lots of traffic was stressing me out'],S58,25.6,78.0
1915,30.622940000000003,-96.3408,4.0,1622995954500,"['High speed of traffic', 'corssing busy street on pedestrian crossing']",S58,26.7,80.0
1916,30.619200000000003,-96.34478000000001,2.0,1622995885500,"['Poor walking surface', 'Steep sidewalk slope']",S58,26.7,80.0
1917,30.633110000000002,-96.36408,2.0,1623004930800,['Lack of crosswalk'],S58,29.4,85.0
1918,30.63097,-96.38024000000001,2.0,1623007752300,"['No sidewalk', 'Lack of crosswalk']",S58,30.6,87.0
1919,30.631650000000004,-96.38085000000001,1.0,1623013200000,['No sidewalk'],S58,31.7,89.0
1920,30.632690000000004,-96.37872,1.0,1623015144600,['High speed of traffic'],S58,31.7,89.0
1921,30.63239,-96.37776000000001,1.0,1623017291400,['No sidewalk'],S58,31.7,89.0
1922,30.63211,-96.37383000000001,1.0,1623018378600,"['No sidewalk', 'Lack of crosswalk']",S58,31.7,89.0
1923,30.62216,-96.34413,2.0,1623112032600,['No sidewalk'],S58,26.1,79.0
1924,30.62169,-96.33935000000001,1.0,1623112849200,['traffic signal'],S58,26.1,79.0
1925,30.6258,-96.30367000000001,2.0,1623113511600,"['Lack of street lights', 'No sidewalk']",S58,26.1,79.0
1926,30.614340000000002,-96.31782000000001,3.0,1623119271900,"['No sidewalk', 'Lack of crosswalk']",S58,25.0,77.0
1927,30.624890000000004,-96.35258,2.0,1623123998700,"[""I had gotten lost; and wasn't sure what turn to take at this slide. I ended up taking the correct turn; and was not lost anymore but it was stressful because I thought I was lost"", 'No sidewalk']",S58,25.0,77.0
1928,30.624520000000004,-96.34181000000001,3.0,1623167682000,['crossing the street while driving there is stressful; because I need to go straight on a two-lane road'],S58,28.3,83.0
1929,30.618530000000003,-96.33916,3.0,1623283185600,"['Unattended dogs', 'Rowdy people']",S58,32.8,91.0
1930,30.626360000000002,-96.35757000000001,2.0,1623287158800,"['Abandoned vehicle', 'High speed of traffic', 'No sidewalk', 'Lack of crosswalk']",S58,31.1,88.0
1931,30.639380000000003,-96.35868,2.0,1623375832800,['No sidewalk'],S58,31.7,89.0
1932,30.643810000000002,-96.35415,3.0,1623381410400,['Crosswalk and pedestrian light missing'],S58,28.9,84.0
1933,30.63481,-96.36254000000001,2.0,1623383431200,['Crosswalk and pedestrian light missing'],S58,28.9,84.0
1934,30.626110000000004,-96.35763000000001,2.0,1623424597800,['No sidewalk'],S58,29.4,85.0
1935,30.643110000000004,-96.35394000000001,2.0,1623540249600,"['Abandoned vehicle', 'No sidewalk', 'No benches', 'No sidewalk', 'Lack of crosswalk']",S58,33.3,92.0
1936,30.63351,-96.34135,4.0,1623546919500,"['Tree missing', 'No benches', 'High speed of traffic', 'Rowdy people', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S58,31.7,89.0
1937,30.623810000000002,-96.33962000000001,2.0,1623550336200,['Crosswalk and pedestrian light missing'],S58,30.6,87.0
1938,30.622090000000004,-96.34804000000001,2.0,1623551430300,['Lack of crosswalk'],S58,30.6,87.0
1939,30.630620000000004,-96.36024,1.0,1623604972500,['Poor walking surface'],S58,32.8,91.0
1940,30.626430000000003,-96.35558,2.0,1623609005400,"['High speed of traffic', 'High speed of traffic', 'Rowdy people']",S58,33.9,93.0
1941,30.619010000000003,-96.33921000000001,2.0,1623608099100,"['Rowdy people', 'Steep sidewalk slope']",S58,33.9,93.0
1942,30.62899,-96.35848000000001,1.0,1623609873600,['Lack of crosswalk'],S58,33.9,93.0
1943,30.62629,-96.3541,2.0,1623712233600,['Lack of crosswalk'],S58,31.7,89.0
1944,30.623670000000004,-96.35128,2.0,1623806085000,"['Weather condition', 'Lack of crosswalk']",S58,33.3,92.0
1945,30.619780000000002,-96.34608000000001,2.0,1623889545000,"['Weather condition', 'Lack of crosswalk']",S58,33.9,93.0
1946,30.62132,-96.34824,2.0,1623971801400,"['High speed of traffic', 'Lack of crosswalk']",S58,30.6,87.0
1947,30.629260000000002,-96.35958000000001,1.0,1623973398000,['Lack of crosswalk'],S58,30.6,87.0
1948,30.631180000000004,-96.35943,1.0,1624318653600,['Lack of crosswalk'],S58,31.1,88.0
1949,30.644460000000002,-96.35473,2.0,1624322212800,"['High speed of traffic', 'High speed of traffic', 'No sidewalk', 'Lack of crosswalk']",S58,30.6,87.0
1950,30.62177,-96.34240000000001,2.0,1624320364800,"['Rowdy people', 'Weather condition']",S58,30.6,87.0
1951,30.647000000000002,-96.35730000000001,2.0,1624326629400,"['Weather condition', 'Weather condition', 'I was passing a lady with a dog; and the dog kept barking at me and my dog', 'No sidewalk']",S58,29.4,85.0
1952,30.63596,-96.36119000000001,2.0,1624330615800,"['Crosswalk and pedestrian light missing', 'Rowdy people', 'Weather condition', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'Crosswalk and pedestrian light missing', 'Rowdy people', 'Weather condition', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S58,28.3,83.0
1953,30.626720000000002,-96.35817,4.0,1624415554800,['Lack of street lights'],S58,27.8,82.0
1954,30.624540000000003,-96.35215000000001,4.0,1624417128000,['Lack of street lights'],S58,27.8,82.0
1955,30.62573,-96.33888,2.0,1623117150000,"['16', 'Poor walking surface']",S61,25.6,78.0
1956,30.6199,-96.34638000000001,2.0,1623289602000,"['Poor walking surface', 'Blocked sidewalk']",S61,31.1,88.0
1957,30.626420000000003,-96.35433,3.0,1623293947200,"['Poor walking surface', 'Blocked sidewalk']",S61,29.4,85.0
1958,30.624930000000003,-96.35257000000001,1.0,1623372999000,"['The lanes are unclear through the intersection and people always cut you off.', 'construction', 'Litter (dumping, broken glass weeds, graffiti)', 'Steep sidewalk slope']",S61,32.8,91.0
1959,30.61709,-96.3443,2.0,1623373226700,"['Very dark at night. no or little streetlights.', 'Poor walking surface']",S61,31.7,89.0
1960,30.62665,-96.35468,2.0,1623467473200,"['Tree missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Blocked sidewalk']",S61,28.3,83.0
1961,30.622220000000002,-96.34972,2.0,1624411297200,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'Blocked sidewalk']",S61,28.9,84.0
1962,30.626170000000002,-96.35405,2.0,1624414074300,"['Litter (dumping, broken glass weeds, graffiti)', 'Lack of street lights']",S61,27.8,82.0
1963,30.626780000000004,-96.35509,2.0,1624494713700,"['Blocked sidewalk', 'Steep sidewalk slope', 'No sidewalk']",S61,33.3,92.0
1964,30.62168,-96.34342000000001,2.0,1624589325000,"['Narrow sidewalk that walkers and bikers must share alongside busy University dr.', 'High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'No benches']",S61,30.6,87.0
1965,30.626540000000002,-96.35612,2.0,1624591530000,"['Tree missing', 'Weather condition', 'Poor walking surface']",S61,30.0,86.0
1966,30.61221,-96.34660000000001,2.0,1623198799500,"['Rowdy people', 'No sidewalk', 'Steep sidewalk slope']",S62,30.6,87.0
1967,30.626730000000002,-96.35548000000001,4.0,1623199007400,"['High speed of traffic', 'Poor walking surface']",S62,30.6,87.0
1968,30.62684,-96.35816000000001,5.0,1623199366500,"['High speed of traffic', 'Rowdy people', 'Poor walking surface', 'No sidewalk', 'Lack of street lights']",S62,30.6,87.0
1969,30.62113,-96.35307,1.0,1623204352800,"['people were crossing the road while the lights were green', 'Potholes']",S62,28.3,83.0
1970,30.622940000000003,-96.34519,3.0,1623210204000,"['Lack of crosswalk', 'No sidewalk', 'Poor walking surface', 'No sidewalk']",S62,27.8,82.0
1971,30.621830000000003,-96.34549000000001,3.0,1623210172800,['No sidewalk'],S62,27.8,82.0
1972,30.6214,-96.34890000000001,1.0,1623277888800,"['Cyclists', 'Blocked sidewalk']",S62,34.4,94.0
1973,30.61914,-96.35095000000001,2.0,1623354908400,"['High speed of traffic', 'Poor walking surface', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'Potholes']",S62,32.2,90.0
1974,30.623440000000002,-96.35514,4.0,1623354990900,"['Poor walking surface', 'High speed of traffic', 'Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)']",S62,32.2,90.0
1975,30.626630000000002,-96.35792000000001,4.0,1623355043700,"['High speed of traffic', 'Rowdy people', 'No sidewalk', 'Lack of crosswalk']",S62,32.2,90.0
1976,30.612080000000002,-96.34631,2.0,1623372127800,"['long wait times', 'High speed of traffic', 'Rowdy people', 'Poor walking surface', 'Steep sidewalk slope']",S62,32.8,91.0
1977,30.6305,-96.35427000000001,5.0,1623371377500,"['Poor walking surface', 'Blocked sidewalk', 'Lack of crosswalk', 'High speed of traffic', 'Unattended dogs']",S62,32.8,91.0
1978,30.627010000000002,-96.35095000000001,5.0,1623371835000,"['High speed of traffic', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S62,32.8,91.0
1979,30.625180000000004,-96.35648,5.0,1623372475500,"['Poor walking surface', 'High speed of traffic', 'Rowdy people']",S62,32.8,91.0
1980,30.62657,-96.35522,2.0,1623377111100,"['Crosswalk and pedestrian light missing', 'High speed of traffic', 'Rowdy people', 'Poor walking surface', 'Lack of crosswalk', 'Potholes']",S62,30.0,86.0
1981,30.624710000000004,-96.3563,5.0,1623376903200,"['High speed of traffic', 'Rowdy people']",S62,30.0,86.0
1982,30.624620000000004,-96.35237000000001,5.0,1623377091300,"['High speed of traffic', 'Unattended dogs', 'Rowdy people', 'Poor walking surface']",S62,30.0,86.0
1983,30.625480000000003,-96.35316,1.0,1623547904400,"['High speed of traffic', 'Rowdy people', 'Poor walking surface', 'Blocked sidewalk']",S62,31.7,89.0
1984,30.629680000000004,-96.35442,5.0,1623546966300,"['Poor walking surface', 'No sidewalk', 'Lack of crosswalk', 'High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)']",S62,31.7,89.0
1985,30.632,-96.35255000000001,5.0,1623547391100,"['High speed of traffic', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S62,31.7,89.0
1986,30.626600000000003,-96.35804,4.0,1623548223000,"['Lack of crosswalk', 'High speed of traffic']",S62,31.7,89.0
1987,30.620290000000004,-96.34758000000001,2.0,1623638677200,"['Rowdy people', 'Busy Intersection', 'Blocked sidewalk']",S62,32.2,90.0
1988,30.627560000000003,-96.35471000000001,5.0,1623638015700,"['Lack of street lights', 'High speed of traffic', 'Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)']",S62,32.2,90.0
1989,30.625460000000004,-96.35355000000001,3.0,1623638242500,"['High speed of traffic', 'Rowdy people', 'Blocked sidewalk', 'Lack of street lights']",S62,32.2,90.0
1990,30.623630000000002,-96.35118000000001,3.0,1623638469300,"['Poor walking surface', 'High speed of traffic', 'Rowdy people']",S62,32.2,90.0
1991,30.61277,-96.34569,1.0,1623639892800,['Weather condition'],S62,31.1,88.0
1992,30.625690000000002,-96.35349000000001,1.0,1623814569600,"['Rowdy people', 'Lack of street lights', 'Blocked sidewalk']",S62,23.9,75.0
1993,30.627560000000003,-96.35507000000001,2.0,1623814979400,['Lack of street lights'],S62,23.9,75.0
1994,30.62365,-96.35164,1.0,1623900949200,['High speed of traffic'],S62,30.6,87.0
1995,30.625920000000004,-96.35375,2.0,1623991171800,"['Weather condition', 'High speed of traffic', 'Rowdy people', 'Right Turn on Red', 'Possum']",S62,28.9,84.0
1996,30.622830000000004,-96.35029,2.0,1624075707600,"['Merging onto feeder road', 'High speed of traffic', 'Lack of street lights', 'Lack of crosswalk']",S62,27.2,81.0
1997,30.622400000000003,-96.34974000000001,1.0,1624161063600,"['Pedestrians', 'Lack of crosswalk']",S62,29.4,85.0
1998,30.62646,-96.35442,2.0,1624246221600,"['Poor walking surface', 'Rowdy people', 'Rowdy people', 'Blocked sidewalk', 'Lack of crosswalk', 'Lack of crosswalk']",S62,28.9,84.0
1999,30.621290000000002,-96.34843000000001,4.0,1624246575000,"['Ice', 'Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'Weather condition', 'Lack of street lights']",S62,28.9,84.0
2000,30.618530000000003,-96.34718000000001,2.0,1624245831000,['Rowdy people'],S62,28.9,84.0
2001,30.62225,-96.34960000000001,2.0,1624505112600,['Lack of crosswalk'],S62,30.0,86.0
2002,30.62628,-96.35425000000001,2.0,1624596047100,['Lack of crosswalk'],S62,28.9,84.0
2003,30.622670000000003,-96.34885000000001,2.0,1623288433500,"['Poor walking surface', 'Lack of crosswalk']",S65,31.1,88.0
2004,30.62289,-96.35016,1.0,1623293114400,['Lack of street lights'],S65,29.4,85.0
2005,30.622030000000002,-96.34162,2.0,1623346765500,['High speed of traffic'],S65,31.7,89.0
2006,30.619010000000003,-96.33921000000001,4.0,1623363445800,"['Unattended dogs', 'High speed of traffic']",S65,34.4,94.0
2007,30.620030000000003,-96.34385,1.0,1623378220200,['Lack of crosswalk'],S65,30.0,86.0
2008,30.62561,-96.35209,1.0,1623467688000,"['High speed of traffic', 'No benches', 'Poor walking surface']",S65,28.3,83.0
2009,30.62506,-96.35027000000001,2.0,1623468249600,['Lack of street lights'],S65,28.3,83.0
2010,30.622570000000003,-96.34036,3.0,1623633637500,['Lack of crosswalk'],S65,33.9,93.0
2011,30.624910000000003,-96.35645000000001,4.0,1623728444400,"['Crosswalk and pedestrian light missing', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S65,27.8,82.0
2012,30.621240000000004,-96.34304,3.0,1623888733200,"['so much traffic', 'High speed of traffic', 'Weather condition', 'Poor walking surface']",S65,33.9,93.0
2013,30.61963,-96.34542,2.0,1623888305400,"['High speed of traffic', 'Weather condition']",S65,33.9,93.0
2014,30.616550000000004,-96.34722000000001,1.0,1623980753400,"['Weather condition', 'Poor walking surface', 'No sidewalk']",S65,31.1,88.0
2015,30.619540000000004,-96.34672,2.0,1623980799600,"['No sidewalk', 'Lack of street lights']",S65,31.1,88.0
2016,30.61597,-96.34791000000001,3.0,1623983632500,"['Blocked sidewalk', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S65,29.4,85.0
2017,30.627520000000004,-96.3589,4.0,1624070129700,"['No sidewalk', 'Lack of street lights']",S65,29.4,85.0
2018,30.619750000000003,-96.34681,2.0,1624157326800,"['Unattended dogs', 'Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk', 'Steep sidewalk slope', 'Lack of street lights']",S65,30.6,87.0
2019,30.620760000000004,-96.34824,3.0,1624157509200,"['High speed of traffic', 'No sidewalk']",S65,30.6,87.0
2020,30.626420000000003,-96.34500000000001,3.0,1624234879200,"['Lack of street lights', 'High speed of traffic', 'Lack of street lights']",S65,32.2,90.0
2021,30.623500000000003,-96.34943000000001,2.0,1624240583700,"['we were lost :)', 'No sidewalk', 'Lack of crosswalk']",S65,31.1,88.0
2022,30.62366,-96.35138,2.0,1624328760000,['Lack of street lights'],S65,28.3,83.0
2023,30.62646,-96.35476000000001,3.0,1624328400000,"['High speed of traffic', 'Lack of crosswalk']",S65,28.3,83.0
2024,30.626680000000004,-96.34511,4.0,1624403209800,"['No sidewalk', 'Lack of crosswalk']",S65,30.6,87.0
2025,30.62704,-96.34576000000001,4.0,1624404396600,"['High speed of traffic', 'Lack of crosswalk']",S65,30.6,87.0
2026,30.627100000000002,-96.34562000000001,2.0,1624499289300,"['Abandoned vehicle', 'Poor walking surface', 'Blocked sidewalk', 'Lack of street lights', 'High speed of traffic', 'Lack of crosswalk']",S65,32.2,90.0
2027,30.631020000000003,-96.35049000000001,3.0,1624500366000,"['High speed of traffic', 'Lack of street lights', 'Lack of crosswalk']",S65,30.6,87.0
2028,30.619180000000004,-96.34471,5.0,1624585680600,"['Poor walking surface', 'Blocked sidewalk', 'Lack of street lights', 'High speed of traffic']",S65,31.7,89.0
2029,30.628860000000003,-96.35969000000001,3.0,1623387835800,"['Crosswalk and pedestrian light missing', 'Crosswalk and pedestrian light missing']",S63,26.7,80.0
2030,30.626960000000004,-96.35835,3.0,1624595551200,['High speed of traffic'],S63,28.9,84.0
2031,30.62563,-96.35643,3.0,1624681227600,"['Crosswalk and pedestrian light missing', 'Crosswalk and pedestrian light missing']",S63,28.3,83.0
2032,30.626770000000004,-96.35818,2.0,1624768248600,"['High speed of traffic', 'High speed of traffic']",S63,28.3,83.0
2033,30.627930000000003,-96.34522000000001,3.0,1623290275200,['Lack of street lights'],S66,31.1,88.0
2034,30.627010000000002,-96.35495,2.0,1623292533600,"['Poor walking surface', 'Poor walking surface', 'Lack of street lights']",S66,29.4,85.0
2035,30.620730000000002,-96.35108000000001,2.0,1623377327400,"['rain', 'Crosswalk and pedestrian light missing', 'Poor walking surface']",S66,30.0,86.0
2036,30.626960000000004,-96.35228000000001,2.0,1623468009600,"['Weather condition', 'Poor walking surface', 'No sidewalk']",S66,28.3,83.0
2037,30.629610000000003,-96.35995000000001,,1623467875200,['Weather condition'],S66,28.3,83.0
2038,30.625420000000002,-96.33698000000001,1.0,1623633970800,['High speed of traffic'],S66,33.9,93.0
2039,30.625200000000003,-96.35677000000001,3.0,1623728556600,"['Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S66,27.8,82.0
2040,30.61914,-96.34475,1.0,1623888402000,"['Crosswalk and pedestrian light missing', 'Lack of street lights', 'No benches', 'Unattended dogs', 'Due to signal']",S66,33.9,93.0
2041,30.612710000000003,-96.35169,2.0,1623983003700,"['Steep sidewalk slope', 'No benches', 'Poor walking surface', 'Lack of street lights', 'Lack of crosswalk']",S66,29.4,85.0
2042,30.63126,-96.35908,1.0,1623981248100,['Poor walking surface'],S66,31.1,88.0
2043,30.62948,-96.3529,3.0,1624069248000,['Lack of street lights'],S66,29.4,85.0
2044,30.6197,-96.34687000000001,1.0,1624157379000,['Lack of street lights'],S66,30.6,87.0
2045,30.626710000000003,-96.34523,3.0,1624234918500,"['High speed of traffic', 'High speed of traffic', 'Poor walking surface']",S66,32.2,90.0
2046,30.6276,-96.34532,3.0,1624327045200,"['Tree missing', 'No sidewalk', 'Lack of street lights']",S66,29.4,85.0
